Algorithm, Date, Population Count, alpha, beta, stagnation, best after, best, execution time, other variables 
AS, 19112022-080630, 70, 1, 1, 24, 13, 63351.0, 45.17655396461487, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |globalbest = <ant_defs.Ant object at 0x0000016E961B6C70> | 
AS, 19112022-080728, 70, 1, 1, 31, 20, 61208.0, 57.436808347702026, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |globalbest = <ant_defs.Ant object at 0x0000016E94EC8100> | 
AS, 19112022-080836, 70, 1, 1, 37, 26, 62652.0, 68.1387927532196, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |globalbest = <ant_defs.Ant object at 0x0000016E95088E80> | 
AS, 19112022-080945, 70, 1, 1, 38, 27, 62439.0, 69.38226294517517, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |globalbest = <ant_defs.Ant object at 0x0000016E94EC8820> | 
AS, 19112022-081032, 70, 1, 1, 25, 14, 62282.0, 46.53112244606018, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |globalbest = <ant_defs.Ant object at 0x0000016E94EC82B0> | 
AS, 19112022-081116, 70, 1, 1, 24, 13, 63290.0, 44.64737939834595, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |globalbest = <ant_defs.Ant object at 0x0000016E94EC88B0> | 
AS, 19112022-081227, 70, 1, 1, 39, 28, 63076.0, 71.12973594665527, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |globalbest = <ant_defs.Ant object at 0x0000016E961B6040> | 
AS, 19112022-081324, 70, 1, 1, 31, 20, 61461.0, 56.937500953674316, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |globalbest = <ant_defs.Ant object at 0x0000016E961B6880> | 
AS, 19112022-081429, 70, 1, 1, 35, 24, 61020.0, 64.20293998718262, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |globalbest = <ant_defs.Ant object at 0x0000016E961B6760> | 
AS, 19112022-081531, 70, 1, 1, 34, 23, 61280.0, 62.06608057022095, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |globalbest = <ant_defs.Ant object at 0x0000016E961B6580> | 
ACO, 19112022-081616, 70, 1, 1, 21, 10, 48461.0, 45.2517294883728, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B64C0> | 
ACO, 19112022-081707, 70, 1, 1, 24, 13, 49159.0, 51.22020745277405, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E950885E0> | 
ACO, 19112022-081809, 70, 1, 1, 29, 18, 48308.0, 61.77122497558594, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B6190> | 
ACO, 19112022-081854, 70, 1, 1, 21, 10, 48420.0, 44.89731955528259, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E94F233A0> | 
ACO, 19112022-081953, 70, 1, 1, 28, 17, 48969.0, 59.09090757369995, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B6820> | 
ACO, 19112022-082056, 70, 1, 1, 29, 18, 49548.0, 62.59823513031006, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E94F23790> | 
ACO, 19112022-082157, 70, 1, 1, 29, 18, 49061.0, 61.33592653274536, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E94EC8790> | 
ACO, 19112022-082253, 70, 1, 1, 27, 16, 48533.0, 56.243600606918335, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B6FA0> | 
ACO, 19112022-082342, 70, 1, 1, 23, 12, 49743.0, 48.50263953208923, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B61C0> | 
ACO, 19112022-082431, 70, 1, 1, 24, 13, 49459.0, 49.63534665107727, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |selectionTypeConst = 0.5 |ACS_qlearn_gamma = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E94F232B0> | 
MMAS, 19112022-082630, 70, 1, 1, 68, 57, 62075.0, 118.83881711959839, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 3.2219089810712846e-05 |min_pheromone = 4.1434826224374704e-08 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B6430> | 
MMAS, 19112022-082803, 70, 1, 1, 53, 42, 62301.0, 92.64197635650635, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 3.210221344761721e-05 |min_pheromone = 4.128451931554967e-08 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E94EBCB50> | 
MMAS, 19112022-082925, 70, 1, 1, 47, 36, 62150.0, 82.17221236228943, pheromone_preference = 1 |heuristic_preference = 1 |Qval = 1 |evaporation = 0.5 |startpheromone = 1.0 |best_pheromone_selection_prob = 0.05 |max_pheromone = 3.2180209171359616e-05 |min_pheromone = 4.138482442281673e-08 |smoothing_coef = 0.5 |globalbest = <ant_defs.Ant object at 0x0000016E961B6130> | 
